customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,MonthlyRevenue,RevenuePerTenureMonth,ChurnProbability,RiskLevel,RevenueAtRisk
0369-ZGOVK,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,0,25-48 Months,70.4,71.15,0.281553593325505,Low,19.821372970115554
4510-HIMLV,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,0-6 Months,69.8,69.8,0.747615014177372,High,52.18352798958056
9919-KNPOO,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,0,13-24 Months,94.3,92.77857142857142,0.6612126795552131,High,62.3523556820566
8749-JMNKX,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,1,49-72 Months,93.8,93.15588235294118,0.2601282806328303,Low,24.40003272335948
7872-BAAZR,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,0,49-72 Months,19.55,19.016981132075472,0.00893514165181563,Low,0.17468201929299557
9391-LMANN,Male,No,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,0,49-72 Months,95.95,95.03584905660377,0.145906497643022,Low,13.99972844884796
2430-USGXP,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,1,13-24 Months,101.05,99.65833333333336,0.6604976875586294,High,66.7432913277995
8174-TBVCF,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,0,49-72 Months,94.8,97.98642857142858,0.020693427510123916,Low,1.9617369279597472
1698-XFZCI,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9,0,49-72 Months,107.75,106.91639344262296,0.2156019572220324,Low,23.231110890673992
1877-HKBQX,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,54.6,617.85,0,7-12 Months,54.6,56.16818181818182,0.12350721115117845,Low,6.743493728854344
4450-DLLMH,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,0,0-6 Months,71.3,78.875,0.6419422110920086,High,45.77047965086021
0428-AXXLJ,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,0,25-48 Months,19.5,20.652,0.05009770449305893,Low,0.9769052376146491
2746-DIJLO,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,0,25-48 Months,56.3,57.65853658536585,0.09853983581718773,Low,5.547792756507668
5955-ERIHD,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,1,13-24 Months,94.7,93.775,0.6802375122415215,High,64.41849240927209
0917-EZOLA,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,1,49-72 Months,104.15,106.80486111111112,0.10467728742386138,Low,10.902139485195164
3508-VLHCZ,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,0,49-72 Months,90.55,87.87394366197184,0.016215396450445965,Low,1.468304148587882
4086-ATNFV,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,0,25-48 Months,60.8,60.06029411764706,0.0884914266574007,Low,5.380278740769962
0468-YRPXN,Male,No,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,0,25-48 Months,98.8,96.79655172413791,0.40544743986762705,Medium,40.05820705892155
5996-NRVXR,Male,Yes,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,0,25-48 Months,98.15,102.92,0.14178269571718646,Low,13.915971584641852
3739-YBWAB,Male,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,0,25-48 Months,35.35,36.609722222222224,0.03998712598117936,Low,1.4135449034346903
7047-FWEYA,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,0,25-48 Months,103.15,99.8836956521739,0.2716009179049815,Low,28.01563468189884
2000-MPKCA,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,0,49-72 Months,107.75,109.1853448275862,0.2338554067720195,Low,25.1979200796851
9762-YAQAA,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,0,25-48 Months,81.4,82.40384615384616,0.16842565695232856,Low,13.709848475919545
5949-EBSQK,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,1,0-6 Months,61.45,57.3875,0.27599996762304607,Low,16.960198010436184
5473-KHBPS,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,0,49-72 Months,95.7,95.6951923076923,0.2148335691126665,Low,20.559572564082185
0100-DUVFC,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,0,49-72 Months,104.8,104.41357142857144,0.2567864650081455,Low,26.91122153285365
5397-TUPSH,Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,49-72 Months,70.95,70.08,0.10327692578934272,Low,7.327497884753867
8950-MTZNV,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,0-6 Months,44.95,44.95,0.49587629021166946,Medium,22.289639245014545
0326-VDYXE,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,0,49-72 Months,97.65,99.75,0.23384910185141575,Low,22.83536479579075
6773-LQTVT,Female,Yes,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,0,25-48 Months,35.65,35.35,0.22113074961522475,Low,7.883311223782762
7274-RTAPZ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,1,0-6 Months,90.55,90.55,0.7650895512520095,High,69.27885886586945
0436-TWFFZ,Female,No,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,0,49-72 Months,85.25,85.2865671641791,0.01816507578881878,Low,1.548572710996801
8566-YPRGL,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,0,0-6 Months,19.5,19.5,0.2548768595611764,Low,4.97009876144294
0311-UNPFF,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,1,25-48 Months,88.8,87.475,0.5105969694948056,Medium,45.34101089113874
6609-MXJHJ,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,0,25-48 Months,25.1,26.31833333333333,0.023409561033429036,Low,0.5875799819390688
2669-OIDSD,Female,No,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,0,25-48 Months,100.05,100.70833333333331,0.3091035838171212,Medium,30.925813560902977
8400-WZICQ,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,0,49-72 Months,55.7,56.941818181818185,0.07864497286751988,Low,4.3805249887208575
3834-XUIFC,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,1,7-12 Months,85.2,86.07857142857142,0.6415603006647108,High,54.66093761663336
9576-SYUHJ,Male,No,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,0,25-48 Months,91.15,91.0608108108108,0.4306859245021336,Medium,39.25702201836948
0410-IPFTY,Female,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,0,25-48 Months,83.85,86.26290322580645,0.4677100706138226,Medium,39.217489420969024
2831-EBWRN,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,0,0-6 Months,45.9,49.9375,0.5688722723097143,Medium,26.111237299015883
9430-NKQLY,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,0,49-72 Months,25.1,24.87222222222222,0.003186799128541638,Low,0.07998865812639512
8414-MYSHR,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,1,0-6 Months,91.4,89.95,0.7455971815349929,High,68.14758239229835
0247-SLUJI,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,0,0-6 Months,19.7,19.7,0.18301437598512058,Low,3.6053832069068754
9402-ORRAH,Female,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,0,13-24 Months,91.5,93.35333333333332,0.6937704599698645,High,63.4799970872426
6483-OATDN,Male,No,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,0,7-12 Months,51.3,51.45,0.30477015526599094,Medium,15.634708965145334
1293-HHSHJ,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.1,741.0,0,25-48 Months,21.1,21.17142857142857,0.02191749775137673,Low,0.46245920255404904
4840-ORQXB,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,0,49-72 Months,104.75,104.30982142857144,0.38900388471532105,Medium,40.748156923929876
7599-FKVXZ,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,1,25-48 Months,106.15,107.4452380952381,0.37692254295522254,Medium,40.010327934696875
3982-DQLUS,Male,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,0,49-72 Months,85.75,87.51461538461538,0.24561277582837088,Low,21.0612955272828
8610-ZIKJJ,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,0,0-6 Months,20.3,15.95,0.09477434180364577,Low,1.9239191386140093
3756-VNWDH,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,0,49-72 Months,100.75,102.68692307692308,0.18397212215135503,Low,18.53519130674902
7801-KICAO,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,0,13-24 Months,74.15,74.76388888888889,0.6385256477382266,High,47.346676779789505
7673-LPRNY,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,0,13-24 Months,78.55,80.13260869565217,0.20980216063784377,Low,16.479959718102627
8229-TNIQA,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,1,0-6 Months,45.3,49.2375,0.4674385881683964,Medium,21.174968044028354
6060-QBMGV,Male,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,0,49-72 Months,19.85,20.482857142857146,0.0020489455817423313,Low,0.04067156979758528
7339-POGZN,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,0,0-6 Months,50.7,53.6375,0.46950060227843554,Medium,23.803680535516683
2828-SLQPF,Male,No,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,0,13-24 Months,45.0,45.57105263157895,0.3182677383565622,Medium,14.322048226045299
4465-VDKIQ,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,0,13-24 Months,77.8,75.47777777777777,0.5409292608264503,Medium,42.08429649229783
2921-XWDJH,Female,Yes,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,0,25-48 Months,83.45,82.81973684210527,0.39448303545827407,Medium,32.919609308992975
6221-AVQYL,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,0-6 Months,73.25,65.525,0.642108588070035,High,47.03445407613007
2558-BUOZZ,Male,No,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,0,25-48 Months,94.8,96.50744680851064,0.11623422242314867,Low,11.019004285714493
9257-AZMTZ,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,0,49-72 Months,20.1,20.745192307692307,0.0050371528324571315,Low,0.10124677193238835
0003-MKNFE,Male,No,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,0,7-12 Months,59.9,60.266666666666666,0.3411616153603914,Medium,20.435580760087444
0975-UYDTX,Female,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,0,25-48 Months,90.1,88.94423076923077,0.1003005334039163,Low,9.037078059692858
7743-EXURX,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,1,7-12 Months,51.05,51.88125,0.5371862391612029,Medium,27.423357509179407
4682-BLBUC,Male,No,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,0,25-48 Months,70.95,73.87386363636364,0.12053507699822436,Low,8.55196371302402
0975-VOOVL,Female,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,0,0-6 Months,29.2,32.833333333333336,0.3546158700156774,Medium,10.35478340445778
5968-VXZLG,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0,0-6 Months,46.6,43.95,0.48077977829737933,Medium,22.404337668657877
5569-KGJHX,Female,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,1,7-12 Months,85.35,83.85,0.6209379858574513,High,52.99705709293347
4988-IQIGL,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,1,0-6 Months,75.35,75.35,0.752372069992736,High,56.69123547395265
5201-FRKKS,Male,No,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,0,25-48 Months,74.3,78.09,0.27366278643321734,Low,20.333145031988046
9799-CAYJJ,Female,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,0,0-6 Months,69.3,76.9,0.741703333243293,High,51.4000409937602
7730-IUTDZ,Male,No,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,1,25-48 Months,75.2,74.38604651162791,0.3287230033827892,Medium,24.71996985438575
0426-TIRNE,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,1,0-6 Months,20.9,20.9,0.18383601739574776,Low,3.842172763571128
5443-SCMKX,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,0,49-72 Months,94.3,96.72672413793104,0.2773135285880473,Low,26.150665745852862
8295-KMENE,Female,No,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,0,49-72 Months,76.45,76.60169491525424,0.018975163626565227,Low,1.4506512592509115
6738-ISCBM,Male,No,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,0,25-48 Months,54.0,55.46022727272727,0.08526911712879781,Low,4.604532324955082
9821-BESNZ,Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,0,49-72 Months,104.25,103.94848484848484,0.19888490475777498,Low,20.733751320998042
3678-MNGZX,Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,0,49-72 Months,19.95,20.26029411764706,0.0023559646622204732,Low,0.04700149501129844
1335-NTIUC,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,0,7-12 Months,24.95,21.13888888888889,0.4799961229239542,Medium,11.975903266952658
2916-BQZLN,Male,No,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,0,13-24 Months,84.75,86.94473684210527,0.5389001879209879,Medium,45.67179092630373
4558-CGYCZ,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0,0-6 Months,19.75,19.575,0.1627403833869017,Low,3.2141225718913082
2368-GAKKQ,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,0,49-72 Months,113.65,113.41785714285714,0.05555041267993771,Low,6.313304401074921
8710-YGLWG,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,0,0-6 Months,44.9,44.9,0.49581915198404075,Medium,22.26227992408343
3199-XGZCY,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0,7-12 Months,75.25,72.0875,0.7075386362036898,High,53.24228237432766
3785-KTYSH,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,0,49-72 Months,24.6,24.132075471698112,0.005296040116190014,Low,0.13028258685827435
6814-ZPWFQ,Male,Yes,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,0,49-72 Months,25.0,24.71960784313725,0.010908568340595313,Low,0.2727142085148828
4063-EIKNQ,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0,7-12 Months,20.95,24.30454545454546,0.12170961110186858,Low,2.5498163525841466
6993-YCOBK,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,0,49-72 Months,110.6,109.78083333333332,0.0934473519757622,Low,10.3352771285193
5206-HPJKM,Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,0,13-24 Months,55.5,54.95,0.24343002327112226,Low,13.510366291547285
7587-RZNME,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,1,0-6 Months,43.3,41.21666666666667,0.5737864669639932,Medium,24.844954019540904
0748-RDGGM,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,1,49-72 Months,109.5,107.63785714285714,0.08996107323238606,Low,9.850737518946273
8393-JMVMB,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,0,0-6 Months,19.45,19.45,0.18284355981314235,Low,3.5563072383656187
5019-GQVCR,Male,Yes,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,0,25-48 Months,84.85,84.78139534883721,0.48705961080985427,Medium,41.327007977216134
6036-TTFYU,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,0,13-24 Months,19.6,19.653125,0.09915378663593832,Low,1.9434142180643912
2550-AEVRU,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,49-72 Months,53.45,53.56140350877193,0.03513734802190245,Low,1.878091251770686
